usuario_id,usuario_sexo,usuario_edad,fecha_alta,hora_alta
572341,M,24,07/07/2018,5:56:12
572342,M,49,07/07/2018,5:56:12
572343,F,24,05/07/2018,5:56:10
572350,M,57,06/08/2018,5:56:42
572354,F,35,03/07/2018,5:56:08
572359,F,55,03/07/2018,5:56:08
572361,F,39,24/08/2018,5:57:00
572369,M,50,10/08/2018,5:56:46
573070,F,26,07/07/2018,5:56:12
573074,M,29,07/07/2018,5:56:12
573079,F,24,07/07/2018,5:56:12
573084,M,30,07/07/2018,5:56:12
573086,M,33,07/07/2018,5:56:12
573087,F,38,07/07/2018,5:56:12
573091,M,33,24/08/2018,5:57:00
573095,M,23,07/07/2018,5:56:12
573096,M,40,07/07/2018,5:56:12
573098,F,51,19/10/2018,5:57:56
573103,M,29,07/07/2018,5:56:12
573106,F,25,07/07/2018,5:56:12
573117,M,40,07/07/2018,5:56:12
573118,M,39,07/07/2018,5:56:12
225825,M,24,12/10/2018,5:57:49
572370,M,35,03/07/2018,5:56:08
572375,M,18,03/07/2018,5:56:08
572376,F,19,03/07/2018,5:56:08
572379,M,19,03/07/2018,5:56:08
572382,M,36,22/08/2018,5:56:58
572390,F,27,08/09/2018,5:57:15
572392,F,22,03/10/2018,5:57:40
572398,F,22,08/07/2018,5:56:13
572399,M,22,04/07/2018,5:56:09
572400,M,44,03/07/2018,5:56:08
572409,M,27,05/07/2018,5:56:10
572413,M,49,12/10/2018,5:57:49
572416,M,32,03/07/2018,5:56:08
573123,M,35,07/07/2018,5:56:12
573124,F,24,30/07/2018,5:56:35
573128,F,22,08/07/2018,5:56:13
573129,M,24,26/07/2018,5:56:31
573133,M,68,07/07/2018,5:56:12
573135,F,59,05/07/2018,5:56:10
573136,M,21,05/07/2018,5:56:10
573142,M,118,07/08/2018,5:56:43
573143,M,23,05/07/2018,5:56:10
573149,M,25,07/07/2018,5:56:12
573150,F,41,05/07/2018,5:56:10
573153,F,35,07/07/2018,5:56:12
573154,F,42,07/07/2018,5:56:12
573156,M,37,05/07/2018,5:56:10
573158,F,53,05/07/2018,5:56:10
573160,F,23,05/07/2018,5:56:10
573162,M,40,25/07/2018,5:56:30
573163,F,60,08/07/2018,5:56:13
225155,M,19,28/03/2018,5:54:31
572417,F,26,04/07/2018,5:56:09
572418,M,28,05/07/2018,5:56:10
572420,F,42,04/09/2018,5:57:11
572423,F,33,17/09/2018,5:57:24
572427,F,36,03/07/2018,5:56:08
572430,F,26,03/07/2018,5:56:08
572434,F,20,13/07/2018,5:56:18
572435,F,20,03/07/2018,5:56:08
572437,F,44,03/07/2018,5:56:08
572438,M,20,03/07/2018,5:56:08
572444,M,54,03/07/2018,5:56:08
572448,F,39,03/07/2018,5:56:08
572449,M,40,16/08/2018,5:56:52
572450,F,41,03/07/2018,5:56:08
572452,M,28,13/09/2018,5:57:20
572454,M,40,03/08/2018,5:56:39
572456,M,22,03/07/2018,5:56:08
572457,F,53,03/07/2018,5:56:08
572460,M,57,03/07/2018,5:56:08
572461,M,34,03/07/2018,5:56:08
573166,F,67,05/07/2018,5:56:10
573167,F,26,05/07/2018,5:56:10
573168,F,53,05/07/2018,5:56:10
573169,M,26,07/07/2018,5:56:12
573170,M,29,05/07/2018,5:56:10
573174,M,37,07/07/2018,5:56:12
573177,F,19,05/07/2018,5:56:10
573178,F,19,05/07/2018,5:56:10
573179,F,32,05/07/2018,5:56:10
573181,M,58,07/07/2018,5:56:12
573184,M,62,05/07/2018,5:56:10
573185,M,31,07/07/2018,5:56:12
573190,M,22,05/07/2018,5:56:10
573191,M,30,31/07/2018,5:56:36
573192,M,31,05/07/2018,5:56:10
573193,F,46,26/08/2018,5:57:02
573198,M,45,05/07/2018,5:56:10
573199,M,23,05/07/2018,5:56:10
573200,F,36,05/07/2018,5:56:10
573202,M,24,05/07/2018,5:56:10
573203,F,21,05/07/2018,5:56:10
573204,M,40,05/07/2018,5:56:10
572463,F,32,03/07/2018,5:56:08
572466,M,46,03/07/2018,5:56:08
572469,F,47,03/07/2018,5:56:08
572471,M,25,03/07/2018,5:56:08
572473,M,34,03/07/2018,5:56:08
572476,M,19,04/07/2018,5:56:09
572478,M,24,03/07/2018,5:56:08
572479,M,30,03/07/2018,5:56:08
572480,M,55,03/07/2018,5:56:08
572486,M,34,03/07/2018,5:56:08
572488,M,37,03/07/2018,5:56:08
572491,F,39,03/07/2018,5:56:08
572493,F,23,03/07/2018,5:56:08
572494,M,41,04/07/2018,5:56:09
572495,F,24,03/07/2018,5:56:08
572496,M,32,03/07/2018,5:56:08
572497,F,24,03/07/2018,5:56:08
572498,M,26,03/07/2018,5:56:08
572499,M,38,03/07/2018,5:56:08
572500,M,40,04/07/2018,5:56:09
572503,M,23,03/07/2018,5:56:08
572506,M,31,03/07/2018,5:56:08
572507,M,47,03/07/2018,5:56:08
573205,M,68,05/07/2018,5:56:10
573206,M,26,07/07/2018,5:56:12
573207,F,45,05/07/2018,5:56:10
573208,M,36,05/07/2018,5:56:10
573209,M,27,27/09/2018,5:57:34
573210,M,36,07/07/2018,5:56:12
573216,F,37,08/07/2018,5:56:13
573217,M,39,07/07/2018,5:56:12
573222,F,28,10/07/2018,5:56:15
573234,M,23,06/07/2018,5:56:11
573236,F,50,07/07/2018,5:56:12
573238,M,33,07/07/2018,5:56:12
573239,M,30,30/07/2018,5:56:35
573241,F,28,07/07/2018,5:56:12
573242,F,34,16/08/2018,5:56:52
573248,F,58,05/07/2018,5:56:10
572508,F,27,05/07/2018,5:56:10
572509,M,21,03/07/2018,5:56:08
572512,F,31,04/07/2018,5:56:09
572514,M,47,03/07/2018,5:56:08
572516,F,22,03/07/2018,5:56:08
572517,M,23,03/07/2018,5:56:08
572518,M,22,03/07/2018,5:56:08
572520,F,38,03/07/2018,5:56:08
572527,M,46,07/07/2018,5:56:12
572529,F,25,03/07/2018,5:56:08
572531,M,41,13/07/2018,5:56:18
572533,F,33,03/07/2018,5:56:08
572534,F,30,03/07/2018,5:56:08
572537,F,23,03/07/2018,5:56:08
572538,M,24,03/07/2018,5:56:08
572544,F,20,03/07/2018,5:56:08
572546,F,37,03/07/2018,5:56:08
572548,M,46,03/07/2018,5:56:08
572550,F,36,03/07/2018,5:56:08
572551,F,25,03/07/2018,5:56:08
572552,F,24,03/07/2018,5:56:08
573250,M,28,05/07/2018,5:56:10
573252,F,24,05/07/2018,5:56:10
573255,M,21,05/07/2018,5:56:10
573256,F,26,08/07/2018,5:56:13
573261,M,22,05/07/2018,5:56:10
573263,F,22,30/07/2018,5:56:35
573265,M,20,05/07/2018,5:56:10
573266,M,28,05/07/2018,5:56:10
573267,M,25,05/07/2018,5:56:10
573268,F,29,06/09/2018,5:57:13
573271,F,28,05/07/2018,5:56:10
573272,M,22,07/07/2018,5:56:12
573273,M,21,06/07/2018,5:56:11
573274,M,26,05/07/2018,5:56:10
573276,M,40,07/07/2018,5:56:12
573278,F,22,05/07/2018,5:56:10
573279,F,50,07/07/2018,5:56:12
573280,F,23,05/07/2018,5:56:10
573281,F,21,07/07/2018,5:56:12
573282,M,27,05/07/2018,5:56:10
573285,F,28,05/07/2018,5:56:10
573287,F,38,05/07/2018,5:56:10
573288,M,20,05/07/2018,5:56:10
573289,F,18,05/07/2018,5:56:10
573290,F,26,07/07/2018,5:56:12
573291,M,21,05/07/2018,5:56:10
225302,F,20,21/02/2018,5:53:56
572556,M,29,03/07/2018,5:56:08
572562,F,22,03/07/2018,5:56:08
572567,M,20,03/07/2018,5:56:08
572568,M,23,07/07/2018,5:56:12
572569,F,24,03/07/2018,5:56:08
572570,M,32,03/07/2018,5:56:08
572571,M,23,03/07/2018,5:56:08
572574,M,22,02/10/2018,5:57:39
572576,M,46,07/07/2018,5:56:12
572583,M,28,03/07/2018,5:56:08
572584,F,23,03/07/2018,5:56:08
572586,M,31,30/08/2018,5:57:06
572587,M,20,04/07/2018,5:56:09
572589,M,33,30/07/2018,5:56:35
572593,M,19,03/07/2018,5:56:08
572594,M,51,03/07/2018,5:56:08
572595,F,35,03/07/2018,5:56:08
573292,M,27,05/07/2018,5:56:10
573294,F,29,05/07/2018,5:56:10
573295,M,55,17/07/2018,5:56:22
573297,M,45,05/07/2018,5:56:10
573299,F,29,05/07/2018,5:56:10
573300,M,27,05/07/2018,5:56:10
573302,M,23,05/07/2018,5:56:10
573303,M,48,05/07/2018,5:56:10
573306,M,33,08/07/2018,5:56:13
573307,M,19,05/07/2018,5:56:10
573308,M,26,13/07/2018,5:56:18
573309,M,44,05/07/2018,5:56:10
573310,F,26,06/07/2018,5:56:11
573311,M,17,05/07/2018,5:56:10
573313,M,24,07/07/2018,5:56:12
573316,M,29,05/07/2018,5:56:10
573319,M,26,06/07/2018,5:56:11
573327,M,21,05/07/2018,5:56:10
573328,M,26,06/07/2018,5:56:11
573332,F,44,05/07/2018,5:56:10
573334,F,29,05/07/2018,5:56:10
572598,F,22,03/07/2018,5:56:08
572600,F,49,03/07/2018,5:56:08
572601,M,28,03/07/2018,5:56:08
572602,M,32,10/08/2018,5:56:46
572604,M,24,03/07/2018,5:56:08
572605,F,59,04/07/2018,5:56:09
572606,M,25,03/07/2018,5:56:08
572609,M,56,06/07/2018,5:56:11
572610,M,23,03/07/2018,5:56:08
572613,M,27,04/07/2018,5:56:09
572614,M,41,04/07/2018,5:56:09
572615,F,45,04/07/2018,5:56:09
572617,F,32,13/07/2018,5:56:18
572628,M,23,03/07/2018,5:56:08
572631,F,27,04/07/2018,5:56:09
572633,M,28,18/07/2018,5:56:23
572638,M,35,06/08/2018,5:56:42
572639,M,44,31/10/2018,5:58:08
572640,M,29,04/07/2018,5:56:09
572643,F,20,04/07/2018,5:56:09
572645,M,27,04/07/2018,5:56:09
573337,M,22,05/07/2018,5:56:10
573338,M,23,19/07/2018,5:56:24
573339,M,27,06/07/2018,5:56:11
573340,M,42,15/11/2018,5:58:23
573342,F,20,06/07/2018,5:56:11
573345,M,34,26/10/2018,5:58:03
573348,M,23,10/08/2018,5:56:46
573352,M,17,05/07/2018,5:56:10
573354,M,23,09/08/2018,5:56:45
573355,M,22,06/07/2018,5:56:11
573357,F,52,05/07/2018,5:56:10
573359,M,24,10/08/2018,5:56:46
573363,M,34,07/07/2018,5:56:12
573364,M,25,05/07/2018,5:56:10
573365,F,32,07/07/2018,5:56:12
573367,M,20,31/08/2018,5:57:07
573370,F,61,05/07/2018,5:56:10
573371,F,25,10/10/2018,5:57:47
573373,M,30,06/07/2018,5:56:11
226090,F,24,16/01/2018,5:53:20
572652,M,19,04/07/2018,5:56:09
572654,M,23,06/07/2018,5:56:11
572659,M,23,05/07/2018,5:56:10
572660,F,19,19/07/2018,5:56:24
572664,F,24,04/07/2018,5:56:09
572665,F,51,04/07/2018,5:56:09
572667,M,29,04/07/2018,5:56:09
572671,F,23,04/07/2018,5:56:09
572672,F,30,04/07/2018,5:56:09
572679,M,34,04/07/2018,5:56:09
572684,F,42,04/07/2018,5:56:09
572685,F,35,04/07/2018,5:56:09
572690,M,23,04/07/2018,5:56:09
572693,M,21,17/10/2018,5:57:54
572695,F,25,04/07/2018,5:56:09
573385,M,26,31/07/2018,5:56:36
573394,F,36,14/09/2018,5:57:21
573399,M,21,06/07/2018,5:56:11
573400,M,20,05/07/2018,5:56:10
573404,F,26,07/07/2018,5:56:12
573407,M,33,06/07/2018,5:56:11
573409,M,29,07/07/2018,5:56:12
573410,F,20,06/07/2018,5:56:11
573411,M,22,06/07/2018,5:56:11
573413,F,24,08/08/2018,5:56:44
573414,F,24,06/07/2018,5:56:11
573415,M,37,06/07/2018,5:56:11
573421,M,62,13/07/2018,5:56:18
573422,M,43,06/07/2018,5:56:11
573423,F,33,06/07/2018,5:56:11
573426,M,37,06/07/2018,5:56:11
573427,M,21,19/07/2018,5:56:24
225441,M,28,06/07/2018,5:56:11
225455,F,25,13/08/2018,5:56:49
226181,M,32,26/01/2018,5:53:30
572696,F,42,04/07/2018,5:56:09
572698,F,22,07/07/2018,5:56:12
572703,M,61,05/07/2018,5:56:10
572704,M,25,04/07/2018,5:56:09
572706,M,29,26/07/2018,5:56:31
572713,M,38,04/07/2018,5:56:09
572715,F,39,04/07/2018,5:56:09
572719,M,41,04/07/2018,5:56:09
572720,M,30,07/07/2018,5:56:12
572727,F,18,07/07/2018,5:56:12
572742,M,45,04/07/2018,5:56:09
572744,F,42,04/07/2018,5:56:09
573432,M,22,07/07/2018,5:56:12
573435,M,42,21/11/2018,5:58:29
573436,F,32,06/07/2018,5:56:11
573443,F,41,10/09/2018,5:57:17
573448,M,49,06/07/2018,5:56:11
573449,M,51,06/07/2018,5:56:11
573450,F,27,24/09/2018,5:57:31
573453,F,20,06/09/2018,5:57:13
573455,F,20,31/07/2018,5:56:36
573456,F,24,06/07/2018,5:56:11
573463,M,23,06/07/2018,5:56:11
573465,M,48,31/07/2018,5:56:36
573466,F,23,07/07/2018,5:56:12
573469,F,24,06/07/2018,5:56:11
573471,M,29,06/07/2018,5:56:11
573473,M,89,06/07/2018,5:56:11
225496,F,41,10/02/2018,5:53:45
572748,M,58,05/07/2018,5:56:10
572750,M,22,07/07/2018,5:56:12
572752,M,47,07/07/2018,5:56:12
572754,F,50,30/07/2018,5:56:35
572757,M,25,13/07/2018,5:56:18
572758,M,25,04/07/2018,5:56:09
572759,F,30,04/07/2018,5:56:09
572760,F,32,04/07/2018,5:56:09
572761,M,30,04/07/2018,5:56:09
572764,M,36,21/09/2018,5:57:28
572765,F,45,04/07/2018,5:56:09
572766,M,22,02/11/2018,5:58:10
572768,F,43,04/07/2018,5:56:09
572769,M,28,07/07/2018,5:56:12
572770,M,19,30/07/2018,5:56:35
572772,F,47,04/07/2018,5:56:09
572773,F,39,30/07/2018,5:56:35
572774,F,26,04/07/2018,5:56:09
572778,F,25,04/07/2018,5:56:09
572781,F,29,04/07/2018,5:56:09
572782,F,33,31/07/2018,5:56:36
572783,M,33,04/07/2018,5:56:09
573479,M,38,06/07/2018,5:56:11
573483,M,21,30/07/2018,5:56:35
573486,M,32,08/07/2018,5:56:13
573487,M,55,06/07/2018,5:56:11
573490,F,20,06/07/2018,5:56:11
573495,F,21,07/07/2018,5:56:12
573498,M,24,07/07/2018,5:56:12
573507,M,54,13/07/2018,5:56:18
573508,M,40,31/08/2018,5:57:07
573510,M,52,07/07/2018,5:56:12
573513,F,48,13/07/2018,5:56:18
573516,F,22,06/07/2018,5:56:11
573517,M,37,30/07/2018,5:56:35
573519,F,27,06/07/2018,5:56:11
573521,M,35,06/07/2018,5:56:11
188058,M,49,26/06/2018,5:56:01
188101,F,28,19/01/2018,5:53:23
188183,F,27,07/12/2018,5:58:45
188213,F,46,05/01/2018,5:53:09
572264,M,45,02/07/2018,5:56:07
572266,M,32,02/07/2018,5:56:07
572267,F,27,02/07/2018,5:56:07
572268,M,48,02/07/2018,5:56:07
572272,M,45,03/07/2018,5:56:08
572279,M,29,04/07/2018,5:56:09
572280,F,56,02/07/2018,5:56:07
572284,F,21,08/07/2018,5:56:13
572287,M,23,07/07/2018,5:56:12
572288,M,28,02/07/2018,5:56:07
572292,M,27,02/07/2018,5:56:07
572294,F,21,18/09/2018,5:57:25
572296,M,19,02/07/2018,5:56:07
572297,M,30,02/07/2018,5:56:07
572300,M,35,02/07/2018,5:56:07
572304,M,30,02/07/2018,5:56:07
572307,M,33,02/07/2018,5:56:07
572310,M,31,02/07/2018,5:56:07
572312,M,18,04/07/2018,5:56:09
572314,M,32,25/07/2018,5:56:30
572315,F,23,02/07/2018,5:56:07
226527,F,19,17/01/2018,5:53:21
187640,M,22,19/08/2018,5:56:55
226637,M,33,09/02/2018,5:53:44
226646,M,26,11/05/2018,5:55:15
187726,F,25,19/09/2018,5:57:26
226680,F,21,12/06/2018,5:55:47
226715,F,38,21/03/2018,5:54:24
187839,M,35,03/10/2018,5:57:40
187954,M,38,17/04/2018,5:54:51
187978,M,49,26/04/2018,5:55:00
266878,M,31,15/03/2018,5:54:18
266903,M,20,31/01/2018,5:53:35
267568,F,27,04/06/2018,5:55:39
268283,M,25,08/06/2018,5:55:43
267607,M,29,24/08/2018,5:57:00
268334,F,27,12/10/2018,5:57:49
266959,M,21,06/07/2018,5:56:11
268384,F,28,03/01/2018,5:53:07
268406,M,57,15/05/2018,5:55:19
268436,M,37,04/10/2018,5:57:41
189076,M,35,10/04/2018,5:54:44
267095,F,18,01/10/2018,5:57:38
267770,F,31,05/11/2018,5:58:13
189145,M,21,26/09/2018,5:57:33
267789,M,23,01/07/2018,5:56:06
267797,F,23,13/03/2018,5:54:16
267818,M,31,09/05/2018,5:55:13
267824,M,34,28/09/2018,5:57:35
267828,F,42,31/08/2018,5:57:07
267861,M,23,20/04/2018,5:54:54
189245,F,43,29/01/2018,5:53:33
188440,M,29,26/04/2018,5:55:00
188457,M,39,01/03/2018,5:54:04
188474,M,33,29/05/2018,5:55:33
188484,F,26,11/05/2018,5:55:15
189368,M,36,28/11/2018,5:58:36
189373,F,31,28/11/2018,5:58:36
267962,F,22,15/09/2018,5:57:22
267986,F,32,12/04/2018,5:54:46
189394,F,21,04/10/2018,5:57:41
268000,F,21,15/01/2018,5:53:19
188564,M,21,17/05/2018,5:55:21
268064,F,32,06/01/2018,5:53:10
189494,M,33,18/07/2018,5:56:23
189516,M,20,12/06/2018,5:55:47
268088,F,24,05/12/2018,5:58:43
268124,M,28,06/09/2018,5:57:13
188639,F,34,01/11/2018,5:58:09
267481,M,37,26/11/2018,5:58:34
267502,M,54,03/09/2018,5:57:10
268138,F,60,23/04/2018,5:54:57
268176,M,36,06/04/2018,5:54:40
188742,F,38,21/08/2018,5:56:57
348861,M,30,22/03/2018,5:54:25
348905,F,41,19/10/2018,5:57:56
349030,F,21,09/10/2018,5:57:46
349048,F,25,05/07/2018,5:56:10
349051,F,29,05/04/2018,5:54:39
268462,M,32,24/09/2018,5:57:31
348465,M,26,24/01/2018,5:53:28
348513,M,16,26/01/2018,5:53:30
268525,F,19,26/09/2018,5:57:33
348563,M,39,12/12/2018,5:58:50
268579,M,38,03/10/2018,5:57:40
348611,F,40,22/03/2018,5:54:25
348634,M,28,14/09/2018,5:57:21
268683,F,30,28/02/2018,5:54:03
268685,M,33,24/05/2018,5:55:28
268687,F,21,01/02/2018,5:53:36
348773,M,20,16/03/2018,5:54:19
395227,M,42,12/09/2018,5:57:19
395235,M,22,10/10/2018,5:57:47
349602,F,25,16/04/2018,5:54:50
393031,M,26,09/08/2018,5:56:45
393091,F,25,11/06/2018,5:55:46
394165,M,19,26/04/2018,5:55:00
395288,M,23,13/09/2018,5:57:20
393111,M,24,22/09/2018,5:57:29
394278,M,27,19/04/2018,5:54:53
395334,F,26,06/08/2018,5:56:42
395335,M,54,06/09/2018,5:57:13
394318,M,54,18/09/2018,5:57:25
394321,M,41,23/03/2018,5:54:26
393229,M,33,18/10/2018,5:57:55
393237,M,29,29/05/2018,5:55:33
394378,F,34,23/05/2018,5:55:27
393287,M,27,03/08/2018,5:56:39
394460,F,22,03/12/2018,5:58:41
394469,F,22,20/09/2018,5:57:27
394478,M,21,06/06/2018,5:55:41
395547,F,30,08/02/2018,5:53:43
349828,M,27,24/01/2018,5:53:28
349155,F,26,23/08/2018,5:56:59
349886,M,48,30/07/2018,5:56:35
349892,F,55,10/08/2018,5:56:46
349916,F,42,18/10/2018,5:57:55
393431,F,21,05/04/2018,5:54:39
349183,M,29,21/06/2018,5:55:56
349190,M,37,27/09/2018,5:57:34
349194,M,48,21/11/2018,5:58:29
349924,F,18,11/09/2018,5:57:18
349949,M,24,27/07/2018,5:56:32
349960,F,39,03/01/2018,5:53:07
349972,M,58,04/06/2018,5:55:39
349973,F,23,08/06/2018,5:55:43
393568,F,31,12/06/2018,5:55:47
394629,M,28,18/08/2018,5:56:54
394636,M,35,01/11/2018,5:58:09
394658,M,30,15/11/2018,5:58:23
349221,F,20,23/02/2018,5:53:58
349223,M,18,26/08/2018,5:57:02
349976,F,41,27/04/2018,5:55:01
350017,M,38,26/11/2018,5:58:34
393643,F,37,18/04/2018,5:54:52
394738,M,29,21/02/2018,5:53:56
349265,F,26,30/07/2018,5:56:35
350040,M,29,16/08/2018,5:56:52
350057,M,25,30/01/2018,5:53:34
350092,F,29,17/05/2018,5:55:21
350096,F,28,27/11/2018,5:58:35
393793,M,21,31/03/2018,5:54:34
394840,F,40,13/07/2018,5:56:18
350113,M,32,27/08/2018,5:57:03
393840,M,25,15/02/2018,5:53:50
349442,F,18,29/01/2018,5:53:33
393941,M,23,23/04/2018,5:54:57
393970,M,63,27/07/2018,5:56:32
349488,M,22,03/10/2018,5:57:40
350232,M,20,25/10/2018,5:58:02
393995,M,21,07/11/2018,5:58:15
395043,M,19,27/08/2018,5:57:03
395072,F,30,20/09/2018,5:57:27
395079,F,36,05/06/2018,5:55:40
349504,M,33,19/01/2018,5:53:23
349529,F,23,27/08/2018,5:57:03
394105,F,29,28/02/2018,5:54:03
349555,M,20,04/10/2018,5:57:41
350289,M,32,13/09/2018,5:57:20
350293,M,33,05/05/2018,5:55:09
515825,M,23,19/02/2018,5:53:54
515826,F,20,24/02/2018,5:53:59
515828,M,38,20/02/2018,5:53:55
515839,M,29,19/02/2018,5:53:54
515854,M,24,20/02/2018,5:53:55
515857,F,43,21/02/2018,5:53:56
515872,M,23,20/02/2018,5:53:55
515878,F,60,20/02/2018,5:53:55
515879,F,24,02/03/2018,5:54:05
515881,M,74,27/02/2018,5:54:02
515883,M,33,20/02/2018,5:53:55
515884,F,20,21/06/2018,5:55:56
516679,F,25,26/02/2018,5:54:01
516680,M,55,02/03/2018,5:54:05
516686,M,29,22/02/2018,5:53:57
516691,M,57,21/02/2018,5:53:56
516692,M,44,22/02/2018,5:53:57
516696,F,30,22/02/2018,5:53:57
516702,M,23,21/02/2018,5:53:56
516705,M,22,21/02/2018,5:53:56
516708,M,23,21/02/2018,5:53:56
516709,M,19,22/02/2018,5:53:57
516710,M,25,23/02/2018,5:53:58
516714,M,27,22/02/2018,5:53:57
516715,M,42,22/02/2018,5:53:57
516716,F,36,22/02/2018,5:53:57
516718,M,62,27/02/2018,5:54:02
516721,M,23,22/02/2018,5:53:57
516723,F,34,22/02/2018,5:53:57
516724,F,21,23/02/2018,5:53:58
516725,F,22,22/02/2018,5:53:57
516727,M,23,22/02/2018,5:53:57
516735,F,48,16/07/2018,5:56:21
516741,F,49,24/02/2018,5:53:59
516752,M,43,22/02/2018,5:53:57
574350,M,25,11/07/2018,5:56:16
574352,M,24,20/10/2018,5:57:57
574359,M,19,09/07/2018,5:56:14
574367,F,26,09/07/2018,5:56:14
574382,M,46,05/10/2018,5:57:42
514710,M,17,17/02/2018,5:53:52
514711,M,48,17/02/2018,5:53:52
514712,M,27,17/02/2018,5:53:52
514713,M,29,17/02/2018,5:53:52
514718,M,41,17/02/2018,5:53:52
514721,F,26,28/03/2018,5:54:31
514723,M,18,05/06/2018,5:55:40
514726,M,32,17/02/2018,5:53:52
514731,F,21,18/02/2018,5:53:53
514742,M,37,19/02/2018,5:53:54
514744,M,26,20/02/2018,5:53:55
514746,M,30,06/03/2018,5:54:09
514748,M,19,22/02/2018,5:53:57
515891,M,34,26/02/2018,5:54:01
515893,F,60,20/02/2018,5:53:55
515905,M,27,22/02/2018,5:53:57
515911,M,45,20/02/2018,5:53:55
515920,M,20,20/02/2018,5:53:55
515933,M,30,20/02/2018,5:53:55
515938,M,20,01/03/2018,5:54:04
515941,M,21,29/08/2018,5:57:05
515942,F,26,20/02/2018,5:53:55
515946,M,42,20/02/2018,5:53:55
515949,M,29,20/02/2018,5:53:55
515967,M,25,23/02/2018,5:53:58
515972,F,25,20/02/2018,5:53:55
515982,F,29,20/02/2018,5:53:55
515987,M,22,20/02/2018,5:53:55
515990,M,32,23/08/2018,5:56:59
515991,M,37,20/02/2018,5:53:55
516758,F,40,22/02/2018,5:53:57
516762,M,38,22/02/2018,5:53:57
516763,F,49,05/03/2018,5:54:08
516766,F,24,22/02/2018,5:53:57
516773,F,27,22/02/2018,5:53:57
516777,F,38,22/02/2018,5:53:57
516780,M,37,24/02/2018,5:53:59
516794,F,27,22/02/2018,5:53:57
516795,F,31,24/02/2018,5:53:59
516796,M,42,23/02/2018,5:53:58
516797,F,40,22/02/2018,5:53:57
516800,F,23,01/03/2018,5:54:04
516805,M,45,22/02/2018,5:53:57
516806,F,53,23/02/2018,5:53:58
516807,M,18,22/08/2018,5:56:58
516808,F,25,22/02/2018,5:53:57
516809,M,25,24/02/2018,5:53:59
516812,F,26,23/02/2018,5:53:58
516813,M,28,22/02/2018,5:53:57
516815,F,48,22/02/2018,5:53:57
516816,F,36,22/02/2018,5:53:57
516818,F,30,22/02/2018,5:53:57
574406,F,19,17/07/2018,5:56:22
574408,M,21,17/07/2018,5:56:22
574410,M,27,30/07/2018,5:56:35
574413,F,21,30/07/2018,5:56:35
574418,M,33,01/10/2018,5:57:38
574419,M,47,11/07/2018,5:56:16
574420,F,26,11/07/2018,5:56:16
574421,F,26,09/07/2018,5:56:14
574424,M,28,09/07/2018,5:56:14
574441,F,35,11/07/2018,5:56:16
574442,F,39,11/07/2018,5:56:16
514765,F,42,17/02/2018,5:53:52
514767,F,28,17/02/2018,5:53:52
514769,F,22,17/02/2018,5:53:52
514770,F,36,26/02/2018,5:54:01
514774,F,38,17/02/2018,5:53:52
514782,F,34,26/05/2018,5:55:30
514791,F,26,18/02/2018,5:53:53
514793,M,26,17/02/2018,5:53:52
514795,F,36,18/02/2018,5:53:53
514796,F,58,17/02/2018,5:53:52
514805,M,18,10/12/2018,5:58:48
514808,M,45,02/03/2018,5:54:05
514810,M,22,17/02/2018,5:53:52
514811,F,77,06/03/2018,5:54:09
514813,F,33,17/02/2018,5:53:52
516826,M,36,27/02/2018,5:54:02
516829,M,31,10/08/2018,5:56:46
516844,F,52,03/04/2018,5:54:37
516848,M,56,22/02/2018,5:53:57
516854,F,34,22/02/2018,5:53:57
516860,F,27,28/08/2018,5:57:04
516862,M,25,27/02/2018,5:54:02
516864,M,22,22/02/2018,5:53:57
516866,M,26,22/02/2018,5:53:57
516871,F,29,23/02/2018,5:53:58
516874,M,39,22/02/2018,5:53:57
516875,M,59,22/02/2018,5:53:57
516876,F,30,22/02/2018,5:53:57
516877,M,39,22/02/2018,5:53:57
516878,M,54,27/02/2018,5:54:02
516883,M,25,22/02/2018,5:53:57
516884,M,26,22/02/2018,5:53:57
516887,M,20,22/02/2018,5:53:57
516888,F,28,24/02/2018,5:53:59
516893,F,25,22/02/2018,5:53:57
573646,F,27,06/07/2018,5:56:11
573648,M,19,13/09/2018,5:57:20
573651,M,21,10/07/2018,5:56:15
573652,M,42,28/08/2018,5:57:04
573655,M,34,07/07/2018,5:56:12
573656,M,46,30/07/2018,5:56:35
573658,F,62,12/07/2018,5:56:17
573660,F,22,06/07/2018,5:56:11
573661,F,27,06/07/2018,5:56:11
573663,M,19,07/07/2018,5:56:12
573666,F,40,07/07/2018,5:56:12
573667,F,18,06/07/2018,5:56:11
573668,M,27,10/08/2018,5:56:46
573669,M,26,06/07/2018,5:56:11
573671,F,44,06/07/2018,5:56:11
573673,F,40,06/07/2018,5:56:11
573677,F,54,06/07/2018,5:56:11
573680,M,61,06/07/2018,5:56:11
573682,F,43,11/07/2018,5:56:16
573686,M,52,07/07/2018,5:56:12
573687,M,38,08/07/2018,5:56:13
574446,F,23,11/07/2018,5:56:16
574455,M,26,30/07/2018,5:56:35
574470,F,52,11/07/2018,5:56:16
574471,F,23,12/10/2018,5:57:49
574482,F,27,01/10/2018,5:57:38
574485,M,33,11/07/2018,5:56:16
514815,M,26,18/02/2018,5:53:53
514822,F,36,19/02/2018,5:53:54
514824,M,22,27/02/2018,5:54:02
514827,F,21,10/07/2018,5:56:15
514832,F,53,21/02/2018,5:53:56
